time_ticks,throughput_ticks
10.096976,2.469600
10.097144,2.478000
10.097312,2.486400
10.097480,2.494800
10.097648,2.503200
10.097816,2.511600
10.097984,2.520000
10.098152,2.528400
10.098320,2.536800
10.098488,2.545200
10.098656,2.553600
10.098824,2.562000
10.098992,2.570400
10.099160,2.578800
10.099328,2.587200
10.099496,2.595600
10.099664,2.604000
10.099832,2.612400
10.100000,2.620800
10.100168,2.629200
10.100336,2.637600
10.100504,2.646000
10.100672,2.654400
10.100840,2.662800
10.101008,2.671200
10.101176,2.679600
10.101344,2.688000
10.101512,2.696400
10.101680,2.704800
10.101848,2.713200
10.102016,2.721600
10.102184,2.730000
10.102352,2.738400
10.102520,2.746800
10.102688,2.755200
10.102856,2.763600
10.103024,2.772000
10.103192,2.780400
10.103360,2.788800
10.103528,2.797200
10.103696,2.805600
10.103864,2.814000
10.104032,2.822400
10.104200,2.830800
10.104368,2.839200
10.104536,2.847600
10.104704,2.856000
10.104872,2.864400
10.105040,2.872800
10.105208,2.881200
10.105376,2.889600
10.105544,2.898000
10.105712,2.906400
10.105880,2.914800
10.106048,2.923200
10.106216,2.931600
10.106384,2.940000
10.106552,2.948400
10.106720,2.956800
10.106888,2.965200
10.107056,2.973600
10.107224,2.982000
10.107392,2.990400
10.107560,2.998800
10.107728,3.007200
10.107896,3.015600
10.108064,3.024000
10.108232,3.032400
10.108400,3.040800
10.108568,3.049200
10.108736,3.057600
10.108904,3.066000
10.109072,3.074400
10.109240,3.082800
10.109408,3.091200
10.109576,3.099600
10.109744,3.108000
10.109912,3.116400
10.110080,3.124800
10.110248,3.133200
10.110416,3.141600
10.110584,3.150000
10.110752,3.158400
10.110920,3.166800
10.111088,3.175200
10.111256,3.183600
10.111424,3.192000
10.111592,3.200400
10.111760,3.208800
10.111928,3.217200
10.112096,3.225600
10.112264,3.234000
10.112432,3.242400
10.112600,3.250800
10.112768,3.259200
10.112936,3.267600
10.113104,3.276000
10.113272,3.284400
10.113440,3.292800
10.113608,3.301200
10.113776,3.309600
10.113944,3.318000
10.114112,3.326400
10.114280,3.334800
10.114448,3.343200
10.114616,3.351600
10.114784,3.360000
10.114952,3.368400
10.115120,3.376800
10.115288,3.385200
10.115456,3.393600
10.115624,3.402000
10.115792,3.410400
10.115960,3.418800
10.116128,3.427200
10.116296,3.435600
10.116464,3.444000
10.116632,3.452400
10.116800,3.460800
10.116968,3.469200
10.117136,3.477600
10.117304,3.486000
10.117472,3.494400
10.129288,3.502800
10.129456,3.511200
10.129624,3.519600
10.129792,3.528000
10.129960,3.536400
10.130128,3.544800
10.130296,3.553200
10.130464,3.561600
10.130632,3.570000
10.130800,3.578400
10.130968,3.586800
10.131136,3.595200
10.131304,3.603600
10.131472,3.612000
10.131640,3.620400
10.131808,3.628800
10.131976,3.637200
10.132144,3.645600
10.132312,3.654000
10.132480,3.662400
10.132648,3.670800
10.132816,3.679200
10.132984,3.687600
10.133152,3.696000
10.133320,3.704400
10.133488,3.712800
10.133656,3.721200
10.133824,3.729600
10.133992,3.738000
10.134160,3.746400
10.134328,3.754800
10.134496,3.763200
10.134664,3.771600
10.134832,3.780000
10.135000,3.788400
10.135168,3.796800
10.135336,3.805200
10.135504,3.813600
10.135672,3.822000
10.135840,3.830400
10.136008,3.838800
10.136176,3.847200
10.136344,3.855600
10.136512,3.864000
10.136680,3.872400
10.136848,3.880800
10.137016,3.889200
10.137184,3.897600
10.137352,3.906000
10.137520,3.914400
10.137688,3.922800
10.137856,3.931200
10.138024,3.939600
10.138192,3.948000
10.138360,3.956400
10.138528,3.964800
10.138696,3.973200
10.138864,3.981600
10.139032,3.990000
10.139200,3.998400
10.139368,4.006800
10.139536,4.015200
10.139704,4.023600
10.139872,4.032000
10.140040,4.040400
10.140208,4.048800
10.140376,4.057200
10.140544,4.065600
10.140712,4.074000
10.140880,4.082400
10.141048,4.090800
10.141216,4.099200
10.141384,4.107600
10.141552,4.116000
10.141720,4.124400
10.141888,4.132800
10.142056,4.141200
10.142224,4.149600
10.142392,4.158000
10.142560,4.166400
10.142728,4.174800
10.142896,4.183200
10.143064,4.191600
10.143232,4.200000
10.143400,4.208400
10.143568,4.216800
10.143736,4.225200
10.143904,4.233600
10.144072,4.242000
10.144240,4.250400
10.144408,4.258800
10.144576,4.267200
10.144744,4.275600
10.144912,4.284000
10.145080,4.292400
10.145248,4.300800
10.145416,4.309200
10.145584,4.317600
10.145752,4.326000
10.145920,4.334400
10.146088,4.342800
10.146256,4.351200
10.146424,4.359600
10.146592,4.368000
10.146760,4.376400
10.146928,4.384800
10.147096,4.393200
10.147264,4.401600
10.147432,4.410000
10.147600,4.418400
10.147768,4.426800
10.147936,4.435200
10.148104,4.443600
10.148272,4.452000
10.148440,4.460400
10.148608,4.468800
10.148776,4.477200
10.148944,4.485600
10.149112,4.494000
10.149280,4.502400
10.149448,4.510800
10.149616,4.519200
10.149784,4.527600
10.149952,4.536000
10.150120,4.544400
10.150288,4.552800
10.150456,4.561200
10.150624,4.569600
10.150792,4.578000
10.150960,4.586400
10.151128,4.594800
10.151296,4.603200
10.151464,4.611600
10.151632,4.620000
10.151800,4.628400
10.151968,4.636800
10.152136,4.645200
10.152304,4.653600
10.152472,4.662000
10.152640,4.670400
10.152808,4.678800
10.152976,4.687200
10.153144,4.695600
10.153312,4.704000
10.153480,4.712400
10.153648,4.720800
10.154648,4.729200
10.154816,4.737600
10.154984,4.746000
10.155152,4.754400
10.155320,4.762800
10.155488,4.771200
10.155656,4.779600
10.156656,4.788000
10.156824,4.796400
10.156992,4.804800
10.157160,4.813200
10.157328,4.821600
10.157496,4.830000
10.157664,4.838400
10.158664,4.846800
10.158832,4.855200
10.159000,4.863600
10.159168,4.872000
10.159336,4.880400
10.159504,4.888800
10.159672,4.897200
10.160672,4.905600
10.160840,4.914000
10.161008,4.922400
10.161176,4.930800
10.161344,4.939200
10.161512,4.947600
10.161680,4.956000
10.162680,4.964400
10.162848,4.972800
10.163016,4.981200
10.163184,4.989600
10.163352,4.998000
10.163520,5.006400
10.163688,5.014800
10.164688,5.023200
10.164856,5.031600
10.165024,5.040000
10.165192,5.048400
10.165360,5.056800
10.165528,5.065200
10.165696,5.073600
10.165864,5.082000
10.166864,5.090400
10.167032,5.098800
10.167200,5.107200
10.167368,5.115600
10.167536,5.124000
10.167704,5.132400
10.167872,5.140800
10.168872,5.149200
10.169040,5.157600
10.169208,5.166000
10.169376,5.174400
10.169544,5.182800
10.169712,5.191200
10.169880,5.199600
10.170048,5.208000
10.170216,5.216400
10.170384,5.224800
10.170552,5.233200
10.170720,5.241600
10.170888,5.250000
10.171056,5.258400
10.171224,5.266800
10.171392,5.275200
10.171560,5.283600
10.171728,5.292000
10.171896,5.300400
10.172064,5.308800
10.172232,5.317200
10.172400,5.325600
10.172568,5.334000
10.172736,5.342400
10.172904,5.350800
10.173072,5.359200
10.173240,5.367600
10.173408,5.376000
10.173576,5.384400
10.173744,5.392800
10.173912,5.401200
10.174080,5.409600
10.174248,5.418000
10.174416,5.426400
10.174584,5.434800
10.174752,5.443200
10.174920,5.451600
10.175088,5.460000
10.175256,5.468400
10.175424,5.476800
10.175592,5.485200
10.175760,5.493600
10.175928,5.502000
10.176096,5.510400
10.176264,5.518800
10.176432,5.527200
10.176600,5.535600
10.176768,5.544000
10.176936,5.552400
10.177104,5.560800
10.177272,5.569200
10.177440,5.577600
10.177608,5.586000
10.177776,5.594400
10.177944,5.602800
10.178112,5.611200
10.178280,5.619600
10.178448,5.628000
10.178616,5.636400
10.178784,5.644800
10.178952,5.653200
10.179120,5.661600
10.179288,5.670000
10.179456,5.678400
10.179624,5.686800
10.179792,5.695200
10.179960,5.703600
10.180128,5.712000
10.180296,5.720400
10.180464,5.728800
10.180632,5.737200
10.180800,5.745600
10.180968,5.754000
10.181136,5.762400
10.181304,5.770800
10.181472,5.779200
10.181640,5.787600
10.181808,5.796000
10.181976,5.804400
10.182144,5.812800
10.182312,5.821200
10.182480,5.829600
10.182648,5.838000
10.182816,5.846400
10.182984,5.854800
10.183152,5.863200
10.183320,5.871600
10.183488,5.880000
10.183656,5.888400
10.183824,5.896800
10.183992,5.905200
10.184160,5.913600
10.184328,5.922000
10.184496,5.930400
10.184664,5.938800
10.184832,5.947200
10.185000,5.955600
10.185168,5.964000
10.185336,5.972400
10.185504,5.980800
10.185672,5.989200
10.185840,5.997600
10.186008,6.006000
10.186176,6.014400
10.186344,6.022800
10.186512,6.031200
10.186680,6.039600
10.186848,6.048000
10.187016,6.056400
10.187184,6.064800
10.187352,6.073200
10.187520,6.081600
10.187688,6.090000
10.187856,6.098400
10.188024,6.106800
10.188192,6.115200
10.188360,6.123600
10.188528,6.132000
10.188696,6.140400
10.188864,6.148800
10.189032,6.157200
10.189200,6.165600
10.189368,6.174000
10.189536,6.182400
10.189704,6.190800
10.189872,6.199200
10.190040,6.207600
10.190208,6.216000
10.190376,6.224400
10.190544,6.232800
10.190712,6.241200
10.190880,6.249600
10.191048,6.258000
10.191216,6.266400
10.191384,6.274800
10.191552,6.283200
10.192552,6.291600
10.192720,6.300000
10.192888,6.308400
10.193056,6.316800
10.194056,6.325200
10.194224,6.333600
10.194392,6.342000
10.194560,6.350400
10.195560,6.358800
10.195728,6.367200
10.195896,6.375600
10.196064,6.384000
10.196232,6.392400
10.196400,6.400800
10.196568,6.409200
10.196736,6.417600
10.197736,6.426000
10.197904,6.434400
10.198072,6.442800
10.198240,6.451200
10.198408,6.459600
10.198576,6.468000
10.198744,6.476400
10.198912,6.484800
10.199080,6.493200
10.199248,6.501600
10.199416,6.510000
10.199584,6.518400
10.199752,6.526800
10.199920,6.535200
10.200088,6.543600
10.200256,6.552000
10.200424,6.560400
10.200592,6.568800
10.200760,6.577200
10.200928,6.585600
10.201096,6.594000
10.201264,6.602400
10.201432,6.610800
10.201600,6.619200
10.201768,6.627600
10.201936,6.636000
10.202104,6.644400
10.202272,6.652800
10.202440,6.661200
10.202608,6.669600
10.202776,6.678000
10.202944,6.686400
10.203112,6.694800
10.203280,6.703200
10.203448,6.711600
10.203616,6.720000
10.203784,6.728400
10.203952,6.736800
10.204120,6.745200
10.204288,6.753600
10.204456,6.762000
10.204624,6.770400
10.204792,6.778800
10.204960,6.787200
10.205128,6.795600
10.205296,6.804000
10.205464,6.812400
10.205632,6.820800
10.205800,6.829200
10.205968,6.837600
10.206136,6.846000
10.206304,6.854400
10.206472,6.862800
10.206640,6.871200
10.206808,6.879600
10.206976,6.888000
10.207144,6.896400
10.207312,6.904800
10.207480,6.913200
10.207648,6.921600
10.207816,6.930000
10.207984,6.938400
10.208152,6.946800
10.208320,6.955200
10.208488,6.963600
10.208656,6.972000
10.208824,6.980400
10.208992,6.988800
10.209160,6.997200
10.209328,7.005600
10.209496,7.014000
10.209664,7.022400
10.209832,7.030800
10.210000,7.039200
10.210168,7.047600
10.210336,7.056000
10.210504,7.064400
10.210672,7.072800
10.210840,7.081200
10.211008,7.089600
10.211176,7.098000
10.211344,7.106400
10.211512,7.114800
10.211680,7.123200
10.211848,7.131600
10.212016,7.140000
10.212184,7.148400
10.212352,7.156800
10.212520,7.165200
10.212688,7.173600
10.212856,7.182000
10.213024,7.190400
10.213192,7.198800
10.213360,7.207200
10.213528,7.215600
10.213696,7.224000
10.213864,7.232400
10.214032,7.240800
10.214200,7.249200
10.214368,7.257600
10.214536,7.266000
10.214704,7.274400
10.214872,7.282800
10.215040,7.291200
10.215208,7.299600
10.215376,7.308000
10.215544,7.316400
10.215712,7.324800
10.215880,7.333200
10.216048,7.341600
10.216216,7.350000
10.216384,7.358400
10.216552,7.366800
10.216720,7.375200
10.216888,7.383600
10.217056,7.392000
10.217224,7.400400
10.217392,7.408800
10.217560,7.417200
10.217728,7.425600
10.217896,7.434000
10.218064,7.442400
10.218232,7.450800
10.218400,7.459200
10.218568,7.467600
10.218736,7.476000
10.218904,7.484400
10.219072,7.492800
10.219240,7.501200
10.219408,7.509600
10.219576,7.518000
10.219744,7.526400
10.219912,7.534800
10.220080,7.543200
10.220248,7.551600
10.220416,7.560000
10.220584,7.568400
10.220752,7.576800
10.220920,7.585200
10.221088,7.593600
10.221256,7.602000
10.221424,7.610400
10.221592,7.618800
10.221760,7.627200
10.221928,7.635600
10.222096,7.644000
10.222264,7.652400
10.222432,7.660800
10.222600,7.669200
10.222768,7.677600
10.222936,7.686000
10.223104,7.694400
10.223272,7.702800
10.223440,7.711200
10.223608,7.719600
10.223776,7.728000
10.223944,7.736400
10.224112,7.744800
10.224280,7.753200
10.224448,7.761600
10.224616,7.770000
10.224784,7.778400
10.224952,7.786800
10.225120,7.795200
10.225288,7.803600
10.225456,7.812000
10.225624,7.820400
10.225792,7.828800
10.225960,7.837200
10.226128,7.845600
10.226296,7.854000
10.226464,7.862400
10.226632,7.870800
10.226800,7.879200
10.226968,7.887600
10.227136,7.896000
10.227304,7.904400
10.227472,7.912800
10.227640,7.921200
10.227808,7.929600
10.227976,7.938000
10.228144,7.946400
10.228312,7.954800
10.228480,7.963200
10.228648,7.971600
10.228816,7.980000
10.228984,7.988400
10.229152,7.996800
10.229320,8.005200
10.229488,8.013600
10.229656,8.022000
10.229824,8.030400
10.229992,8.038800
10.230160,8.047200
10.230328,8.055600
10.230496,8.064000
10.230664,8.072400
10.230832,8.080800
10.231000,8.089200
10.231168,8.097600
10.231336,8.106000
10.231504,8.114400
10.231672,8.122800
10.231840,8.131200
10.232008,8.139600
10.232176,8.148000
10.232344,8.156400
10.232512,8.164800
10.232680,8.173200
10.232776,8.164800
10.232848,8.173200
10.232944,8.164800
10.233016,8.173200
10.233184,8.181600
10.233352,8.190000
10.233520,8.198400
10.233688,8.206800
10.233856,8.215200
10.233944,8.206800
10.234024,8.215200
10.234112,8.206800
10.234192,8.215200
10.234280,8.206800
10.234360,8.215200
10.234448,8.206800
10.234528,8.215200
10.234696,8.223600
10.234864,8.232000
10.235032,8.240400
10.235200,8.248800
10.235368,8.257200
10.235448,8.248800
10.235536,8.257200
10.235616,8.248800
10.235704,8.257200
10.235784,8.248800
10.235872,8.257200
10.235952,8.248800
10.236040,8.257200
10.236208,8.265600
10.236376,8.274000
10.236544,8.282400
10.236712,8.290800
10.236880,8.299200
10.236952,8.290800
10.237048,8.299200
10.237120,8.290800
10.237216,8.299200
10.237288,8.290800
10.237384,8.299200
10.237456,8.290800
10.237552,8.299200
10.237720,8.307600
10.237888,8.316000
10.238056,8.324400
10.238224,8.332800
10.238392,8.341200
10.238456,8.332800
10.238560,8.341200
10.238624,8.332800
10.238728,8.341200
10.238792,8.332800
10.238896,8.341200
10.238960,8.332800
10.239064,8.341200
10.239232,8.349600
10.239400,8.358000
10.239568,8.366400
10.239736,8.374800
10.239904,8.383200
10.239960,8.374800
10.240072,8.383200
10.240128,8.374800
10.240240,8.383200
10.240296,8.374800
10.240408,8.383200
10.240464,8.374800
10.240576,8.383200
10.240744,8.391600
10.240912,8.400000
10.241080,8.408400
10.241248,8.416800
10.241416,8.425200
10.241464,8.416800
10.241584,8.425200
10.241632,8.416800
10.241752,8.425200
10.241800,8.416800
10.241920,8.425200
10.241968,8.416800
10.242088,8.425200
10.242256,8.433600
10.242424,8.442000
10.242592,8.450400
10.242760,8.458800
10.242928,8.467200
10.242968,8.458800
10.243096,8.467200
10.243136,8.458800
10.243264,8.467200
10.243304,8.458800
10.243432,8.467200
10.243472,8.458800
10.243600,8.467200
10.243768,8.475600
10.243936,8.484000
10.244104,8.492400
10.244272,8.500800
10.244440,8.509200
10.244472,8.500800
10.244608,8.509200
10.244640,8.500800
10.244776,8.509200
10.244808,8.500800
10.244944,8.509200
10.245112,8.517600
10.245280,8.526000
10.245448,8.534400
10.245616,8.542800
10.245784,8.551200
10.245808,8.542800
10.245952,8.551200
10.245976,8.542800
10.246120,8.551200
10.246144,8.542800
10.246288,8.551200
10.246312,8.542800
10.246456,8.551200
10.246624,8.559600
10.246792,8.568000
10.246960,8.576400
10.247128,8.584800
10.247296,8.593200
10.247312,8.584800
10.247464,8.593200
10.247480,8.584800
10.247632,8.593200
10.247648,8.584800
10.247800,8.593200
10.247816,8.584800
10.247968,8.593200
10.247984,8.584800
10.248136,8.593200
10.248152,8.584800
10.248304,8.593200
10.248320,8.584800
10.248472,8.593200
10.248488,8.584800
10.248640,8.593200
10.248656,8.584800
10.248808,8.593200
10.248824,8.584800
10.248976,8.593200
10.248992,8.584800
10.249144,8.593200
10.249160,8.584800
10.249312,8.593200
10.249328,8.584800
10.249480,8.593200
10.249496,8.584800
10.249648,8.593200
10.249664,8.584800
10.249816,8.593200
10.249832,8.584800
10.249984,8.593200
10.250000,8.584800
10.250152,8.593200
10.250168,8.584800
10.250320,8.593200
10.250336,8.584800
10.250496,8.593200
10.250504,8.584800
10.250672,8.576400
10.250706,8.584800
10.250840,8.576400
10.250916,8.584800
10.251008,8.576400
10.251126,8.584800
10.251176,8.576400
10.251336,8.584800
10.251344,8.576400
10.251512,8.568000
10.251546,8.576400
10.251680,8.568000
10.251756,8.576400
10.251848,8.568000
10.251966,8.576400
10.252016,8.568000
10.252176,8.576400
10.252184,8.568000
10.252352,8.559600
10.252386,8.568000
10.252520,8.559600
10.252596,8.568000
10.252688,8.559600
10.252806,8.568000
10.252856,8.559600
10.253016,8.568000
10.253024,8.559600
10.253192,8.551200
10.253226,8.559600
10.253360,8.551200
10.253436,8.559600
10.253528,8.551200
10.253646,8.559600
10.253696,8.551200
10.253856,8.559600
10.253864,8.551200
10.254032,8.542800
10.254066,8.551200
10.254200,8.542800
10.254276,8.551200
10.254368,8.542800
10.254486,8.551200
10.254536,8.542800
10.254696,8.551200
10.254704,8.542800
10.254872,8.534400
10.254906,8.542800
10.255040,8.534400
10.255116,8.542800
10.255208,8.534400
10.255326,8.542800
10.255376,8.534400
10.255536,8.542800
10.255544,8.534400
10.255712,8.526000
10.255746,8.534400
10.255880,8.526000
10.255956,8.534400
10.256048,8.526000
10.256166,8.534400
10.256216,8.526000
10.256376,8.534400
10.256384,8.526000
10.256552,8.517600
10.256586,8.526000
10.256720,8.517600
10.256796,8.526000
10.256888,8.517600
10.257006,8.526000
10.257056,8.517600
10.257216,8.526000
10.257224,8.517600
10.257392,8.509200
10.257426,8.517600
10.257560,8.509200
10.257636,8.517600
10.257728,8.509200
10.257846,8.517600
10.257896,8.509200
10.258056,8.517600
10.258064,8.509200
10.258232,8.500800
10.258266,8.509200
10.258400,8.500800
10.258476,8.509200
10.258568,8.500800
10.258686,8.509200
10.258736,8.500800
10.258896,8.509200
10.258904,8.500800
10.259072,8.492400
10.259106,8.500800
10.259240,8.492400
10.259316,8.500800
10.259408,8.492400
10.259526,8.500800
10.259576,8.492400
10.259736,8.500800
10.259744,8.492400
10.259912,8.484000
10.259946,8.492400
10.260080,8.484000
10.260156,8.492400
10.260248,8.484000
10.260366,8.492400
10.260416,8.484000
10.260576,8.492400
10.260584,8.484000
10.260752,8.475600
10.260786,8.484000
10.260920,8.475600
10.260996,8.484000
10.261088,8.475600
10.261206,8.484000
10.261256,8.475600
10.261416,8.484000
10.261424,8.475600
10.261592,8.467200
10.261626,8.475600
10.261760,8.467200
10.261836,8.475600
10.261928,8.467200
10.262046,8.475600
10.262096,8.467200
10.262256,8.475600
10.262264,8.467200
10.262432,8.458800
10.262466,8.467200
10.262600,8.458800
10.262676,8.467200
10.262768,8.458800
10.262886,8.467200
10.262936,8.458800
10.263096,8.467200
10.263104,8.458800
10.263272,8.450400
10.263306,8.458800
10.263440,8.450400
10.263516,8.458800
10.263608,8.450400
10.263726,8.458800
10.263776,8.450400
10.263936,8.458800
10.263944,8.450400
10.264112,8.442000
10.264146,8.450400
10.264280,8.442000
10.264356,8.450400
10.264448,8.442000
10.264566,8.450400
10.264616,8.442000
10.264776,8.450400
10.264784,8.442000
10.264952,8.433600
10.264986,8.442000
10.265120,8.433600
10.265196,8.442000
10.265288,8.433600
10.265406,8.442000
10.265456,8.433600
10.265616,8.442000
10.265624,8.433600
10.265792,8.425200
10.265826,8.433600
10.265960,8.425200
10.266036,8.433600
10.266128,8.425200
10.266246,8.433600
10.266296,8.425200
10.266456,8.433600
10.266464,8.425200
10.266632,8.416800
10.266666,8.425200
10.266800,8.416800
10.266876,8.425200
10.266968,8.416800
10.267086,8.425200
10.267136,8.416800
10.267296,8.425200
10.267304,8.416800
10.267472,8.408400
10.267506,8.416800
10.267640,8.408400
10.267716,8.416800
10.267808,8.408400
10.267926,8.416800
10.267976,8.408400
10.268136,8.416800
10.268144,8.408400
10.268312,8.400000
10.268346,8.408400
10.268480,8.400000
10.268556,8.408400
10.268648,8.400000
10.268766,8.408400
10.268816,8.400000
10.268976,8.408400
10.268984,8.400000
10.269152,8.391600
10.269186,8.400000
10.269320,8.391600
10.269396,8.400000
10.269488,8.391600
10.269606,8.400000
10.269656,8.391600
10.269816,8.400000
10.269824,8.391600
10.269992,8.383200
10.270026,8.391600
10.270160,8.383200
10.270236,8.391600
10.270328,8.383200
10.270446,8.391600
10.270496,8.383200
10.270656,8.391600
10.270664,8.383200
10.270832,8.374800
10.270866,8.383200
10.271000,8.374800
10.271076,8.383200
10.271168,8.374800
10.271286,8.383200
10.271336,8.374800
10.271496,8.383200
10.271504,8.374800
10.271672,8.366400
10.271706,8.374800
10.271840,8.366400
10.271916,8.374800
10.272008,8.366400
10.272126,8.374800
10.272176,8.366400
10.272336,8.374800
10.272344,8.366400
10.272512,8.358000
10.272546,8.366400
10.272680,8.358000
10.272756,8.366400
10.272848,8.358000
10.272966,8.366400
10.273016,8.358000
10.273176,8.366400
10.273184,8.358000
10.273352,8.349600
10.273386,8.358000
10.273520,8.349600
10.273596,8.358000
10.273688,8.349600
10.273806,8.358000
10.273856,8.349600
10.274016,8.358000
10.274024,8.349600
10.274192,8.341200
10.274226,8.349600
10.274360,8.341200
10.274436,8.349600
10.274528,8.341200
10.274646,8.349600
10.274696,8.341200
10.274856,8.349600
10.274864,8.341200
