time_ticks,throughput_ticks
1.882240,4.742400
1.882816,4.700800
1.883072,4.742400
1.883648,4.700800
1.883904,4.742400
1.884480,4.700800
1.884736,4.742400
1.885312,4.700800
1.885568,4.742400
1.886144,4.700800
1.886400,4.742400
1.886976,4.700800
1.887232,4.742400
1.887808,4.700800
1.888640,4.659200
1.889472,4.617600
1.890304,4.576000
1.891136,4.534400
1.891968,4.492800
1.892800,4.451200
1.893632,4.409600
1.894464,4.368000
1.895296,4.326400
1.896128,4.284800
1.896960,4.243200
1.907392,4.284800
1.912384,4.326400
1.919616,4.284800
1.923200,4.326400
1.924032,4.368000
1.924608,4.326400
1.924864,4.368000
1.925696,4.409600
1.926528,4.451200
1.927360,4.492800
1.928192,4.534400
1.929024,4.576000
1.929856,4.617600
1.930688,4.659200
1.931520,4.700800
1.932352,4.742400
1.933184,4.784000
1.934016,4.825600
1.934848,4.867200
1.935424,4.825600
1.935680,4.867200
1.936256,4.825600
1.936512,4.867200
1.937088,4.825600
1.937344,4.867200
1.937920,4.825600
1.938176,4.867200
1.938752,4.825600
1.939008,4.867200
1.939584,4.825600
1.939840,4.867200
1.940416,4.825600
1.940672,4.867200
1.941248,4.825600
1.941504,4.867200
1.942080,4.825600
1.942336,4.867200
1.942912,4.825600
1.943168,4.867200
1.943744,4.825600
1.944000,4.867200
1.944576,4.825600
1.944832,4.867200
1.945408,4.825600
1.945664,4.867200
1.946240,4.825600
1.946496,4.867200
1.947072,4.825600
1.947328,4.867200
1.947904,4.825600
1.948160,4.867200
1.948736,4.825600
1.948992,4.867200
1.949568,4.825600
1.949824,4.867200
1.950400,4.825600
1.950656,4.867200
1.951232,4.825600
1.952064,4.784000
1.952896,4.742400
1.953728,4.700800
1.954560,4.659200
1.955392,4.617600
1.956224,4.576000
1.957056,4.534400
1.957888,4.492800
1.958720,4.451200
1.959552,4.409600
1.960384,4.368000
1.969984,4.409600
1.974976,4.451200
1.982208,4.409600
1.985792,4.451200
1.986624,4.492800
1.987200,4.451200
1.987456,4.492800
1.988288,4.534400
1.989120,4.576000
1.989952,4.617600
1.990784,4.659200
1.991616,4.700800
1.992448,4.742400
1.993280,4.784000
1.994112,4.825600
1.994944,4.867200
1.995776,4.908800
1.996608,4.950400
1.997440,4.992000
1.998016,4.950400
1.998272,4.992000
1.998848,4.950400
1.999104,4.992000
1.999680,4.950400
1.999936,4.992000
2.000512,4.950400
2.000768,4.992000
2.001344,4.950400
2.001600,4.992000
2.002176,4.950400
2.002432,4.992000
2.003008,4.950400
2.003264,4.992000
2.003840,4.950400
2.004096,4.992000
2.004672,4.950400
2.004928,4.992000
2.005504,4.950400
2.005760,4.992000
2.006336,4.950400
2.006592,4.992000
2.007168,4.950400
2.007424,4.992000
2.008000,4.950400
2.008256,4.992000
2.008832,4.950400
2.009088,4.992000
2.009664,4.950400
2.009920,4.992000
2.010496,4.950400
2.010752,4.992000
2.011328,4.950400
2.011584,4.992000
2.012160,4.950400
2.012416,4.992000
2.012992,4.950400
2.013248,4.992000
2.013824,4.950400
2.014080,4.992000
2.014656,4.950400
2.015488,4.908800
2.016320,4.867200
2.017152,4.825600
2.017984,4.784000
2.018816,4.742400
2.019648,4.700800
2.020480,4.659200
2.021312,4.617600
2.022144,4.576000
2.022976,4.534400
2.023808,4.492800
2.032576,4.534400
2.037568,4.576000
2.044800,4.534400
2.048384,4.576000
2.049216,4.617600
2.049792,4.576000
2.050048,4.617600
2.050880,4.659200
2.051712,4.700800
2.052544,4.742400
2.053376,4.784000
2.054208,4.825600
2.055040,4.867200
2.055872,4.908800
2.056704,4.950400
2.057536,4.992000
2.058368,5.033600
2.059200,5.075200
2.060032,5.116800
2.060608,5.075200
2.060864,5.116800
2.061440,5.075200
2.061696,5.116800
2.062272,5.075200
2.062528,5.116800
2.063104,5.075200
2.063360,5.116800
2.063936,5.075200
2.064192,5.116800
2.064768,5.075200
2.065024,5.116800
2.065600,5.075200
2.065856,5.116800
2.066432,5.075200
2.066688,5.116800
2.067264,5.075200
2.067520,5.116800
2.068096,5.075200
2.068352,5.116800
2.068928,5.075200
2.069184,5.116800
2.069760,5.075200
2.070016,5.116800
2.070592,5.075200
2.070848,5.116800
2.071424,5.075200
2.071680,5.116800
2.072256,5.075200
2.072512,5.116800
2.073088,5.075200
2.073344,5.116800
2.073920,5.075200
2.074176,5.116800
2.074752,5.075200
2.075008,5.116800
2.075584,5.075200
2.075840,5.116800
2.076416,5.075200
2.076672,5.116800
2.077248,5.075200
2.077504,5.116800
2.078080,5.075200
2.078912,5.033600
2.079744,4.992000
2.080576,4.950400
2.081408,4.908800
2.082240,4.867200
2.083072,4.825600
2.083904,4.784000
2.084736,4.742400
2.085568,4.700800
2.086400,4.659200
2.087232,4.617600
2.095168,4.659200
2.100160,4.700800
2.107392,4.659200
2.110976,4.700800
2.111808,4.742400
2.112384,4.700800
2.112640,4.742400
2.113472,4.784000
2.114304,4.825600
2.115136,4.867200
2.115968,4.908800
2.116800,4.950400
2.117632,4.992000
2.118464,5.033600
2.119296,5.075200
2.120128,5.116800
2.120960,5.158400
2.121792,5.200000
2.122624,5.241600
2.123200,5.200000
2.123456,5.241600
2.124032,5.200000
2.124288,5.241600
2.124864,5.200000
2.125120,5.241600
2.125696,5.200000
2.125952,5.241600
2.126528,5.200000
2.126784,5.241600
2.127360,5.200000
2.127616,5.241600
2.128192,5.200000
2.128448,5.241600
2.129024,5.200000
2.129280,5.241600
2.129856,5.200000
2.130112,5.241600
2.130688,5.200000
2.130944,5.241600
2.131520,5.200000
2.131776,5.241600
2.132352,5.200000
2.132608,5.241600
2.133184,5.200000
2.133440,5.241600
2.134016,5.200000
2.134272,5.241600
2.134848,5.200000
2.135104,5.241600
2.135680,5.200000
2.135936,5.241600
2.136512,5.200000
2.136768,5.241600
2.137344,5.200000
2.137600,5.241600
2.138176,5.200000
2.138432,5.241600
2.139008,5.200000
2.139264,5.241600
2.139840,5.200000
2.140096,5.241600
2.140672,5.200000
2.140928,5.241600
2.141504,5.200000
2.142336,5.158400
2.143168,5.116800
2.144000,5.075200
2.144832,5.033600
2.145664,4.992000
2.146496,4.950400
2.147328,4.908800
2.148160,4.867200
2.148992,4.825600
2.149824,4.784000
2.150656,4.742400
2.157760,4.784000
2.162752,4.825600
2.169984,4.784000
2.173568,4.825600
2.174400,4.867200
2.174976,4.825600
2.175232,4.867200
2.176064,4.908800
2.176896,4.950400
2.177728,4.992000
2.178560,5.033600
2.179392,5.075200
2.180224,5.116800
